real,predict
13186200.0,13320856.0
13186215.0,13320872.0
13186230.0,13320872.0
13186245.0,13320874.0
13186260.0,13320875.0
13186275.0,13320902.0
13186290.0,13321084.0
13186305.0,13321087.0
13186320.0,13321092.0
13186335.0,13321113.0
13186350.0,13321119.0
13186365.0,13321122.0
13186380.0,13321439.0
13186395.0,13321442.0
13186410.0,13321444.0
13186455.0,13321468.0
13186470.0,13321469.0
13186485.0,13321479.0
13186500.0,13322764.0
13186530.0,13322769.0
13186545.0,13322778.0
13186560.0,13322783.0
13186575.0,13322788.0
13186590.0,13322816.0
13186605.0,13324076.0
13186620.0,13324080.0
13186635.0,13324089.0
13186650.0,13324417.0
13186665.0,13324423.0
13186680.0,13324436.0
13186695.0,13324494.0
13186710.0,13324526.0
13186740.0,13324528.0
13186755.0,13324549.0
13186770.0,13324564.0
13186785.0,13324572.0
13186815.0,13324814.0
13186845.0,13324819.0
13186860.0,13324900.0
13186875.0,13324923.0
13186890.0,13324933.0
13186905.0,13327450.0
13186920.0,13327452.0
13186935.0,13327483.0
13186950.0,13327712.0
13186965.0,13327835.0
13186980.0,13328709.0
13186995.0,13328719.0
13187010.0,13328726.0
13187025.0,13328728.0
13187040.0,13329064.0
13187055.0,13329566.0
13187070.0,13329576.0
13187205.0,13329584.0
13187220.0,13329590.0
13187250.0,13329590.0
13187265.0,13329591.0
13187295.0,13329591.0
13187310.0,13329593.0
13187325.0,13329596.0
13187370.0,13329598.0
13187385.0,13329602.0
13187400.0,13329604.0
13187415.0,13329606.0
13187430.0,13329610.0
13187445.0,13329611.0
13187460.0,13329958.0
13187475.0,13330128.0
13187505.0,13330145.0
13187520.0,13330449.0
13187535.0,13330528.0
13187550.0,13330766.0
13187565.0,13331415.0
13187580.0,13331684.0
13187595.0,13332572.0
13187625.0,13333068.0
13187655.0,13333077.0
13187670.0,13333080.0
13187685.0,13333398.0
13187700.0,13333639.0
13187715.0,13333973.0
13187745.0,13334262.0
13187760.0,13334271.0
13187775.0,13334281.0
13187790.0,13334290.0
13187805.0,13334292.0
13187820.0,13334305.0
13187835.0,13334308.0
13187850.0,13334313.0
13187880.0,13334315.0
13187895.0,13334316.0
13187910.0,13334324.0
13187925.0,13335256.0
13187940.0,13335257.0
13187955.0,13335279.0
13187970.0,13335281.0
13187985.0,13335283.0
13188000.0,13335286.0
13188015.0,13335339.0
13188030.0,13335641.0
13188045.0,13335653.0
13188075.0,13335655.0
13188090.0,13336215.0
13188105.0,13336224.0
13188135.0,13336519.0
13188150.0,13336524.0
13188165.0,13337269.0
13188180.0,13337269.0
13188195.0,13337270.0
13188210.0,13337272.0
13188225.0,13337275.0
13188240.0,13337284.0
13188255.0,13338113.0
13188270.0,13338115.0
13188285.0,13338117.0
13188300.0,13338118.0
13188315.0,13338150.0
13188330.0,13338173.0
13188345.0,13338363.0
13188360.0,13338819.0
13188375.0,13338845.0
13188390.0,13338847.0
13188405.0,13338858.0
13188420.0,13338891.0
13188435.0,13338984.0
13188450.0,13339396.0
13188465.0,13339406.0
13188495.0,13339406.0
13188510.0,13339409.0
13188525.0,13339440.0
13188540.0,13339673.0
13188555.0,13339967.0
13188570.0,13340159.0
13188585.0,13340272.0
13188600.0,13340289.0
13188615.0,13340308.0
13188630.0,13340310.0
13188645.0,13340664.0
13188660.0,13340904.0
13188675.0,13340913.0
13188690.0,13340918.0
13188705.0,13341722.0
13188720.0,13341904.0
13188735.0,13342254.0
13188750.0,13342282.0
13188765.0,13342290.0
13188780.0,13342405.0
13188795.0,13342705.0
13188810.0,13342979.0
13188825.0,13342989.0
13188840.0,13343075.0
13188870.0,13343520.0
13188885.0,13343601.0
13188900.0,13343607.0
13188915.0,13344009.0
13188930.0,13344016.0
13188945.0,13344019.0
13188960.0,13344078.0
13188975.0,13344488.0
13188990.0,13344594.0
13189020.0,13344600.0
13189035.0,13344714.0
13189050.0,13345095.0
13189065.0,13347362.0
13189080.0,13347485.0
13189095.0,13347967.0
13189110.0,13348080.0
13189125.0,13348082.0
13189140.0,13348084.0
13189155.0,13348505.0
13189170.0,13348600.0
13189185.0,13349170.0
13189200.0,13349196.0
13189215.0,13349196.0
13189230.0,13349468.0
13189245.0,13349470.0
13189260.0,13349491.0
13189275.0,13349495.0
13189290.0,13349508.0
13189305.0,13349694.0
13189320.0,13349792.0
13189335.0,13350195.0
13189350.0,13350200.0
13189365.0,13350200.0
13189380.0,13350373.0
13189395.0,13350644.0
13189410.0,13351009.0
13189425.0,13351073.0
13189440.0,13352357.0
13189455.0,13352782.0
13189470.0,13353074.0
13189485.0,13353101.0
13189500.0,13353362.0
13189515.0,13353434.0
13189530.0,13353438.0
13189545.0,13353438.0
13189560.0,13353643.0
13189575.0,13353860.0
13189590.0,13354877.0
13189605.0,13354878.0
13189620.0,13354890.0
13189635.0,13354902.0
13189650.0,13354905.0
13189665.0,13355161.0
13189680.0,13355168.0
13189695.0,13355608.0
13189710.0,13355609.0
13189725.0,13356558.0
13189740.0,13356570.0
13189755.0,13356571.0
13189770.0,13356574.0
13189785.0,13356967.0
13189800.0,13357541.0
13189815.0,13357966.0
13189830.0,13357980.0
13189845.0,13357989.0
13189860.0,13358167.0
13189875.0,13358177.0
13189890.0,13358178.0
13189905.0,13358178.0
13189920.0,13358179.0
13189935.0,13358180.0
13189950.0,13358182.0
13189965.0,13358183.0
13189980.0,13358191.0
13190010.0,13358195.0
13190025.0,13358196.0
13190040.0,13358388.0
13190055.0,13358394.0
13190070.0,13358544.0
13190085.0,13358550.0
13190100.0,13359203.0
13190115.0,13359760.0
13190130.0,13360143.0
13190145.0,13360155.0
13190160.0,13360195.0
13190190.0,13360500.0
13190205.0,13361692.0
13190220.0,13361831.0
13190235.0,13361872.0
13190250.0,13362098.0
13190265.0,13363271.0
13190280.0,13363274.0
13190295.0,13363277.0
13190310.0,13363466.0
13190325.0,13363466.0
13190340.0,13363481.0
13190355.0,13363483.0
13190370.0,13363488.0
13190385.0,13363489.0
13190400.0,13364748.0
13190415.0,13364752.0
13190430.0,13364805.0
13190445.0,13364805.0
13190460.0,13364820.0
13190475.0,13364821.0
13190490.0,13364835.0
13190505.0,13364965.0
13190520.0,13365542.0
13190535.0,13365543.0
13190550.0,13365553.0
13190580.0,13365693.0
13190595.0,13365702.0
13190610.0,13365708.0
13190625.0,13365732.0
13190640.0,13365983.0
13190655.0,13365990.0
13190670.0,13366008.0
13190685.0,13366138.0
13190700.0,13367206.0
13190715.0,13367210.0
13190730.0,13367219.0
13190760.0,13367224.0
13190775.0,13367333.0
13190790.0,13367469.0
13190805.0,13367544.0
13190820.0,13367737.0
13190835.0,13367762.0
13190850.0,13368208.0
13190865.0,13368211.0
13190880.0,13368243.0
13190895.0,13368256.0
13190910.0,13368260.0
13190925.0,13368275.0
13190955.0,13368286.0
13190970.0,13368289.0
13190985.0,13368292.0
13191000.0,13368999.0
13191015.0,13369036.0
13191030.0,13369037.0
13191045.0,13369064.0
13191060.0,13369064.0
13191075.0,13369070.0
13191090.0,13369088.0
13191105.0,13369732.0
13191120.0,13369733.0
13191135.0,13370046.0
13191150.0,13371149.0
13191180.0,13371353.0
13191210.0,13371358.0
13191225.0,13372155.0
13191240.0,13372169.0
13191255.0,13372432.0
13191270.0,13372932.0
13191300.0,13372950.0
13191315.0,13373000.0
13191330.0,13373194.0
13191345.0,13373485.0
13191360.0,13373497.0
13191375.0,13373501.0
13191390.0,13373522.0
13191405.0,13374047.0
13191420.0,13374997.0
13191435.0,13375025.0
13191450.0,13375860.0
13191465.0,13375873.0
13191480.0,13376328.0
13191495.0,13376343.0
13191510.0,13376367.0
13191525.0,13376373.0
13191540.0,13376376.0
13191555.0,13376376.0
13191570.0,13376921.0
13191585.0,13376925.0
13191600.0,13376933.0
13191615.0,13377162.0
13191645.0,13378127.0
13191660.0,13378706.0
13191675.0,13378710.0
13191690.0,13378719.0
13191705.0,13378724.0
13191720.0,13378726.0
13191735.0,13378726.0
13191750.0,13378730.0
13191765.0,13379012.0
13191780.0,13379374.0
13191795.0,13379538.0
13191810.0,13379569.0
13191825.0,13379624.0
13191840.0,13379681.0
13191855.0,13379684.0
13191870.0,13379771.0
