real,predict
13183860.0,13275600.0
13183875.0,13275754.0
13183890.0,13275759.0
13183905.0,13275820.0
13183920.0,13275855.0
13183935.0,13276138.0
13183950.0,13276188.0
13183965.0,13276407.0
13183980.0,13276519.0
13183995.0,13276914.0
13184010.0,13277089.0
13184025.0,13277176.0
13184055.0,13277191.0
13184070.0,13277331.0
13184085.0,13277442.0
13184100.0,13278224.0
13184115.0,13278489.0
13184130.0,13278814.0
13184145.0,13278827.0
13184160.0,13278989.0
13184175.0,13278998.0
13184190.0,13279068.0
13184265.0,13279112.0
13184295.0,13280501.0
13184310.0,13281075.0
13184325.0,13281278.0
13184340.0,13281282.0
13184355.0,13281617.0
13184370.0,13281710.0
13184385.0,13281950.0
13184400.0,13282183.0
13184415.0,13282545.0
13184430.0,13282693.0
13184445.0,13282758.0
13184460.0,13282839.0
13184475.0,13282979.0
13184490.0,13282982.0
13184505.0,13283403.0
13184520.0,13283629.0
13184535.0,13284138.0
13184550.0,13284192.0
13184565.0,13284233.0
13184580.0,13284674.0
13184595.0,13284704.0
13184610.0,13284903.0
13184625.0,13285025.0
13184640.0,13285119.0
13184655.0,13285228.0
13184670.0,13285316.0
13184685.0,13285480.0
13184700.0,13285819.0
13184715.0,13285947.0
13184730.0,13286396.0
13184745.0,13286401.0
13184760.0,13286658.0
13184775.0,13286798.0
13184790.0,13286830.0
13184820.0,13287022.0
13184865.0,13287106.0
13184880.0,13287172.0
13184895.0,13287248.0
13184910.0,13287788.0
13184925.0,13287933.0
13184955.0,13288089.0
13184985.0,13288304.0
13185000.0,13288586.0
13185030.0,13288986.0
13185045.0,13289099.0
13185060.0,13289366.0
13185075.0,13289371.0
13185090.0,13289505.0
13185105.0,13289523.0
13185120.0,13289819.0
13185135.0,13289821.0
13185150.0,13289867.0
13185165.0,13289936.0
13185180.0,13290170.0
13185195.0,13290243.0
13185210.0,13290479.0
13185225.0,13290676.0
13185240.0,13290726.0
13185255.0,13290842.0
13185270.0,13290867.0
13185285.0,13290869.0
13185300.0,13291015.0
13185315.0,13291781.0
13185330.0,13292605.0
13185345.0,13292727.0
13185360.0,13292766.0
13185375.0,13292938.0
13185390.0,13292983.0
13185405.0,13293131.0
13185420.0,13293191.0
13185450.0,13293599.0
13185465.0,13293751.0
13185480.0,13293865.0
13185495.0,13293953.0
13185510.0,13294394.0
13185525.0,13294404.0
13185540.0,13294507.0
13185555.0,13295204.0
13185570.0,13295289.0
13185585.0,13295572.0
13185600.0,13295825.0
13185630.0,13295960.0
13185645.0,13296093.0
13185660.0,13296420.0
13185675.0,13296854.0
13185690.0,13296960.0
13185705.0,13297310.0
13185720.0,13297352.0
13185735.0,13297553.0
13185765.0,13297756.0
13185780.0,13297890.0
13185795.0,13297957.0
13185825.0,13298073.0
13185840.0,13298154.0
13185855.0,13298228.0
13185870.0,13298366.0
13185885.0,13298384.0
13185900.0,13298471.0
13185915.0,13298491.0
13185930.0,13298491.0
13185945.0,13298759.0
13185960.0,13298821.0
13185975.0,13298948.0
13185990.0,13298963.0
13186005.0,13299110.0
13186020.0,13299197.0
13186035.0,13299438.0
13186050.0,13299477.0
13186065.0,13299496.0
13186095.0,13299581.0
13186110.0,13299624.0
13186125.0,13299698.0
13186170.0,13299834.0
13186185.0,13299992.0
13186200.0,13301268.0
13186215.0,13301664.0
13186230.0,13301702.0
13186245.0,13301873.0
13186260.0,13302055.0
13186275.0,13302209.0
13186290.0,13302233.0
13186305.0,13302386.0
13186320.0,13303319.0
13186335.0,13303336.0
13186350.0,13303374.0
13186365.0,13303513.0
13186380.0,13303646.0
13186395.0,13303749.0
13186410.0,13303790.0
13186455.0,13304003.0
13186470.0,13304022.0
13186485.0,13304512.0
13186500.0,13305253.0
13186530.0,13305308.0
13186545.0,13305418.0
13186560.0,13305429.0
13186575.0,13305673.0
13186590.0,13305683.0
13186605.0,13306083.0
13186620.0,13306126.0
13186635.0,13306537.0
13186650.0,13306684.0
13186665.0,13306742.0
13186680.0,13306836.0
13186695.0,13306984.0
13186710.0,13307141.0
13186740.0,13307585.0
13186755.0,13307827.0
13186770.0,13307940.0
13186785.0,13307996.0
13186815.0,13308536.0
13186845.0,13308546.0
13186860.0,13308572.0
13186875.0,13308795.0
13186890.0,13308823.0
13186905.0,13308825.0
13186920.0,13308881.0
13186935.0,13309106.0
13186950.0,13309225.0
13186965.0,13309308.0
13186980.0,13309359.0
13186995.0,13309621.0
13187010.0,13310088.0
13187025.0,13310568.0
13187040.0,13310616.0
13187055.0,13310656.0
13187070.0,13311241.0
13187205.0,13311395.0
13187220.0,13311699.0
13187250.0,13312232.0
13187265.0,13312265.0
13187295.0,13312417.0
13187310.0,13312450.0
13187325.0,13312484.0
13187370.0,13313051.0
13187385.0,13313085.0
13187400.0,13313146.0
13187415.0,13313407.0
13187430.0,13313714.0
13187445.0,13313754.0
13187460.0,13313793.0
13187475.0,13314345.0
13187505.0,13314472.0
